ROUTE_ID,COMPANY_CODE,DISTRICT,ROUTE_NAMEC,ROUTE_NAMES,ROUTE_NAMEE,ROUTE_TYPE,SERVICE_MODE,SPECIAL_TYPE,JOURNEY_TIME,LOC_START_NAMEC,LOC_START_NAMES,LOC_START_NAMEE,LOC_END_NAMEC,LOC_END_NAMES,LOC_END_NAMEE,HYPERLINK_C,HYPERLINK_S,HYPERLINK_E,FULL_FARE,LAST_UPDATE_DATE
8043,"CTB",,"77X","77X","77X",1,"T",1,5.2000000000000000e+01,"華貴邨","华贵邨","Wah Kwai Estate","西灣河(太康街)","西湾河(太康街)","Sai Wan Ho (Tai Hong Street)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=77X&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=77X&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=77X&dsmode=1&l=1",9.7000,"06/18/23 00:00:00"
8064,"KMB",,"16","16","16",1,"T",1,4.4000000000000000e+01,"平田","平田","PING TIN","旺角(柏景灣)","旺角(柏景湾)","MONG KOK (PARK AVENUE)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=16&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=16&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=16&lang=en",7.8000,"06/18/23 00:00:00"
8066,"KMB+CTB",,"118","118","118",1,"T",1,3.3000000000000000e+01,"海底隧道","海底隧道","CROSS HARBOUR TUNNEL","小西灣(藍灣半島)","小西湾(蓝湾半岛)","Siu Sai Wan (Island Resort)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=118&lang=en",12.9000,"06/18/23 00:00:00"
8068,"NLB",,"B2P","B2P","B2P",1,"R",0,2.9000000000000000e+01,"天水圍 (天慈邨)","天水围 (天慈邨)","Tin Shui Wai (Tin Tsz Estate)","深圳灣口岸","深圳湾口岸","Shenzhen Bay Port","http://www.nlb.com.hk/route?q=B2P","http://www.nlb.com.hk/route?q=B2P","http://www.nlb.com.hk/route?q=B2P",11.3000,"04/30/24 00:00:00"
8071,"NLB",,"1R","1R","1R",1,"T",1,1.0500000000000000e+02,"紅磡(紅鸞道)","红磡(红鸾道)","Hung Hom (Hung Luen Road)","昂平","昂平","Ngong Ping","http://www.nlb.com.hk/route?q=1R","http://www.nlb.com.hk/route?q=1R","http://www.nlb.com.hk/route?q=1R",56.5000,"06/18/23 00:00:00"
8073,"KMB",,"935","935","935",1,"T",1,3.8000000000000000e+01,"葵涌(安蔭邨)","葵涌(安荫邨)","KWAI CHUNG (ON YAM ESTATE)","灣仔(菲林明道)","湾仔(菲林明道)","WAN CHAI (FLEMING ROAD)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=935&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=935&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=935&lang=en",20.6000,"07/12/24 00:00:00"
8097,"KMB",,"270P","270P","270P",1,"T",1,7.5000000000000000e+01,"上水","上水","SHEUNG SHUI","九龍站","九龙站","KOWLOON STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270P&lang=en",16.9000,"01/02/25 00:00:00"
8099,"KMB",,"258S","258S","258S",1,"T",1,7.4000000000000000e+01,"屯門(山景邨)","屯门(山景邨)","TUEN MUN (SHAN KING ESTATE)","藍田站","蓝田站","LAM TIN STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=258S&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=258S&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=258S&lang=en",18.8000,"12/15/23 00:00:00"
8100,"KMB",,"960X","960X","960X",1,"T",1,7.9000000000000000e+01,"洪水橋(洪元路)","洪水桥(洪元路)","HUNG SHUI KIU (HUNG YUEN ROAD)","鰂魚涌(英皇道)","鰂鱼涌(英皇道)","QUARRY BAY (KING'S ROAD)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=960X&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=960X&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=960X&lang=en",27.0000,"09/22/23 00:00:00"
8101,"CTB",,"E11S","E11S","E11S",1,"T",1,7.5000000000000000e+01,"東涌 (滿東邨)","东涌 (满东邨)","Tung Chung (Mun Tung Estate)","天后站","天后站","Tin Hau Station","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=E11S&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=E11S&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=E11S&dsmode=1&l=1",23.8000,"11/24/23 00:00:00"
8102,"CTB",,"99X","99X","99X",1,"T",1,4.9000000000000000e+01,"海怡半島","海怡半岛","South Horizons","西灣河(太康街)","西湾河(太康街)","Sai Wan Ho (Tai Hong Street)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=99X&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=99X&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=99X&dsmode=1&l=1",9.7000,"06/18/23 00:00:00"
8104,"KMB+CTB",,"982X","982X","982X",1,"T",1,4.7000000000000000e+01,"愉翠苑","愉翠苑","YU CHUI COURT","灣仔(菲林明道)","湾仔(菲林明道)","WAN CHAI(FLEMING ROAD)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=982X&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=982X&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=982X&lang=en",20.8000,"08/09/24 00:00:00"
8114,"KMB",,"5P","5P","5P",1,"T",1,4.0000000000000000e+01,"慈雲山(中)","慈云山(中)","TSZ WAN SHAN (CENTRAL)","尖沙咀碼頭","尖沙咀码头","STAR FERRY","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=5P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=5P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=5P&lang=en",6.7000,"09/20/24 00:00:00"
8115,"KMB",,"215P","215P","215P",1,"T",1,3.9000000000000000e+01,"藍田(廣田邨)","蓝田(广田邨)","LAM TIN (KWONG TIN ESTATE)","九龍站","九龙站","KOWLOON STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=215P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=215P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=215P&lang=en",8.6000,"01/02/25 00:00:00"
8116,"CTB",,"702","702","702",1,"T",1,2.6000000000000000e+01,"泓景臺","泓景台","Banyan Garden","民樂樓","民乐楼","Man Lok House","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702&dsmode=1&l=1",5.0000,"06/18/23 00:00:00"
8118,"CTB",,"702S","702S","702S",1,"T",1,2.1000000000000000e+01,"海盈邨","海盈邨","Hoi Ying Estate","蘇屋邨","苏屋邨","So Uk Estate","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702S&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702S&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702S&dsmode=1&l=1",4.7000,"06/18/23 00:00:00"
8122,"CTB",,"702","702","702",1,"T",1,1.1000000000000000e+01,"欽州街","钦州街","Yen Chow Street","海麗邨","海丽邨","Hoi Lai Estate","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=702&dsmode=1&l=1",4.4000,"06/18/23 00:00:00"
8124,"KMB+CTB",,"914P","914P","914P",1,"T",1,4.9000000000000000e+01,"海麗邨","海丽邨","HOI LAI ESTATE","銅鑼灣(天后)","铜锣湾(天后)","CAUSEWAY BAY (TIN HAU)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=914P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=914P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=914P&lang=en",12.2000,"06/18/23 00:00:00"
8134,"KMB",,"272A","272A","272A",1,"T",1,1.2000000000000000e+01,"大學站","大学站","UNIVERSITY STATION","博研路(循環線)(經創新路)","博研路(循环线)(经创新路)","POK YIN ROAD (CIRCULAR) (via Chong San Road)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272A&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272A&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=272A&lang=en",5.1000,"01/17/25 00:00:00"
8136,"KMB",,"68E","68E","68E",1,"R",0,4.5000000000000000e+01,"元朗公園","元朗公园","YUEN LONG PARK","青衣站","青衣站","TSING YI STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=68E&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=68E&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=68E&lang=en",12.5000,"01/02/25 00:00:00"
8137,"KMB",,"268C","268C","268C",1,"T",1,6.2000000000000000e+01,"銀田花園","银田花园","SILVER FIELD GARDEN","觀塘碼頭","观塘码头","KWUN TONG FERRY","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268C&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268C&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=268C&lang=en",20.8000,"07/07/23 00:00:00"
8138,"CTB",,"85","85","85",1,"T",1,4.3000000000000000e+01,"小西灣(藍灣半島)","小西湾(蓝湾半岛)","Siu Sai Wan (Island Resort)","北角碼頭","北角码头","North Point Ferry","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=85&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=85&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=85&dsmode=1&l=1",5.2000,"01/02/25 00:00:00"
8139,"CTB",,"85A","85A","85A",1,"T",1,4.1000000000000000e+01,"北角碼頭","北角码头","North Point Ferry Pier","筲箕灣","筲箕湾","Shau Kei Wan","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=85A&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=85A&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=85A&dsmode=1&l=1",5.2000,"08/30/23 00:00:00"
8141,"CTB",,"18X","18X","18X",1,"T",1,5.6000000000000000e+01,"筲箕灣","筲箕湾","Shau Kei Wan","堅尼地城(卑路乍灣)","坚尼地城(卑路乍湾)","Kennedy Town (Belcher Bay)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=18X&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=18X&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=18X&dsmode=1&l=1",10.8000,"01/02/25 00:00:00"
8149,"KMB",,"270B","270B","270B",1,"T",1,5.9000000000000000e+01,"深水埗","深水埗","SHAM SHUI PO","上水","上水","SHEUNG SHUI","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270B&lang=en",16.9000,"01/02/25 00:00:00"
8150,"KMB",,"270S","270S","270S",1,"NT",1,7.9000000000000000e+01,"尖沙咀東(麼地道)","尖沙咀东(麽地道)","TSIM SHA TSUI EAST (MODY ROAD)","粉嶺(聯和墟)","粉岭(联和墟)","FANLING (LUEN WO HUI)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270S&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270S&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=270S&lang=en",20.8000,"12/02/24 00:00:00"
8151,"KMB",,"78K","78K","78K",1,"T",1,3.8000000000000000e+01,"沙頭角","沙头角","SHA TAU KOK","粉嶺(華明)","粉岭(华明)","FANLING (WAH MING)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=78K&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=78K&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=78K&lang=en",8.6000,"02/16/24 00:00:00"
8152,"KMB",,"73","73","73",1,"R",0,3.3000000000000000e+01,"粉嶺(華明)","粉岭(华明)","FANLING (WAH MING)","大埔中心","大埔中心","TAI PO CENTRAL","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=73&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=73&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=73&lang=en",7.8000,"02/16/24 00:00:00"
8153,"KMB",,"74C","74C","74C",1,"T",1,7.9000000000000000e+01,"九龍坑","九龙坑","KAU LUNG HANG","觀塘碼頭","观塘码头","KWUN TONG FERRY","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=74C&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=74C&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=74C&lang=en",16.9000,"01/02/25 00:00:00"
8154,"KMB",,"77K","77K","77K",1,"T",1,5.2000000000000000e+01,"上水","上水","SHEUNG SHUI","元朗(西)","元朗(西)","YUEN LONG (WEST)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=77K&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=77K&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=77K&lang=en",8.4000,"06/18/23 00:00:00"
8162,"CTB",,"952","952","952",1,"T",1,6.7000000000000000e+01,"菲林明道","菲林明道","Fleming Road","屯門(置樂花園)","屯门(置乐花园)","Tuen Mun (Chi Lok Fa Yuen)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=952&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=952&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=952&dsmode=1&l=1",24.2000,"01/02/25 00:00:00"
8163,"KMB",,"234C","234C","234C",1,"T",1,6.4000000000000000e+01,"深井","深井","SHAM TSENG","觀塘(翠屏北邨)","观塘(翠屏北邨)","KWUN TONG (TSUI PING NORTH ESTATE)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=234C&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=234C&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=234C&lang=en",11.5000,"01/19/24 00:00:00"
8164,"KMB",,"75P","75P","75P",1,"T",1,2.8000000000000000e+01,"大美督","大美督","TAI MEI TUK","大埔墟站","大埔墟站","TAI PO MARKET STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=75P&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=75P&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=75P&lang=en",7.9000,"06/18/23 00:00:00"
8165,"KMB+CTB",,"302A","302A","302A",1,"T",1,6.0000000000000000e+01,"慈雲山(北)","慈云山(北)","Tsz Wan Shan (North)","北角 (健康村) ","北角 (健康村) ","North Point (Healthy Village)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=302A&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=302A&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=302A&lang=en",14.4000,"06/18/23 00:00:00"
8166,"KMB",,"76K","76K","76K",1,"T",1,7.0000000000000000e+01,"粉嶺(華明)","粉岭(华明)","FANLING (WAH MING)","朗屏邨","朗屏邨","LONG PING ESTATE","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=76K&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=76K&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=76K&lang=en",9.6000,"06/18/23 00:00:00"
8168,"CTB",,"682A","682A","682A",1,"T",1,6.5000000000000000e+01,"馬鞍山市中心","马鞍山市中心","Ma On Shan Town Centre","柴灣(東)","柴湾(东)","Chai Wan (East)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=682A&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=682A&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=682A&dsmode=1&l=1",24.4000,"01/02/25 00:00:00"
8169,"KMB",,"5R","5R","5R",1,"R",0,1.4000000000000000e+01,"啟德郵輪碼頭","启德邮轮码头","KAI TAK CRUISE TERMINAL","觀塘(apm)(循環線)","观塘(apm)(循环线)","KWUN TONG (apm) (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=5R&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=5R&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=5R&lang=en",8.1000,"12/02/24 00:00:00"
8170,"KMB+CTB",,"680B","680B","680B",1,"T",1,5.3000000000000000e+01,"富安花園巴士總站","富安花园巴士总站","Chevalier Garden Bus Terminus","金鐘站(東)","金钟站(东)","Admiralty Station (East)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=680B&lang=en",24.4000,"06/18/23 00:00:00"
8172,"KMB+CTB",,"678","678","678",1,"T",1,1.0000000000000000e+02,"上水","上水","Sheung Shui","銅鑼灣","铜锣湾","Causeway Bay","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=678&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=678&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=678&lang=en",27.8000,"01/02/25 00:00:00"
8173,"KMB+CTB",,"606X","606X","606X",1,"T",1,5.0000000000000000e+01,"啟業","启业","KAI YIP","小西灣(藍灣半島)(晨早班次)","小西湾(蓝湾半岛)(晨早班次)","SIU SAI WAN (ISLAND RESORT) (Morning departures)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=606X&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=606X&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=606X&lang=en",14.4000,"06/18/23 00:00:00"
8180,"KMB+CTB",,"690","690","690",1,"T",1,6.1000000000000000e+01,"康盛花園","康盛花园","Hong Sing Garden","中環(交易廣場)(經禮頓道)","中环(交易广场)(经礼顿道)","Central (Exchange Square) (via Leighton Road)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=690&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=690&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=690&lang=en",17.8000,"01/30/24 00:00:00"
8181,"CTB",,"682P","682P","682P",1,"T",1,7.1000000000000000e+01,"烏溪沙站","烏溪沙站","Wu Kai Sha Station","柴灣(東)","柴湾(东)","Chai Wan (East)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=682P&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=682P&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=682P&dsmode=1&l=1",24.4000,"01/02/25 00:00:00"
8182,"CTB",,"682B","682B","682B",1,"T",1,5.9000000000000000e+01,"水泉澳邨","水泉澳村","Shui Chueu O Estate","柴灣(東)","柴湾(东)","Chai Wan (East)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=682B&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=682B&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=682B&dsmode=1&l=1",24.4000,"01/02/25 00:00:00"
8183,"KMB",,"N73","N73","N73",1,"N",0,6.4000000000000000e+01,"沙田市中心","沙田市中心","SHATIN CENTRAL","落馬洲","落马洲","LOK MA CHAU","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N73&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N73&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N73&lang=en",22.6000,"01/02/25 00:00:00"
8185,"KMB",,"82B","82B","82B",1,"T",1,5.0000000000000000e+00,"美田","美田","MEI TIN","大圍站","大围站","TAI WAI STATION","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=82B&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=82B&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=82B&lang=en",4.9000,"06/18/23 00:00:00"
8186,"NLB",,"B2X","B2X","B2X",1,"T",3,1.7000000000000000e+01,"天水圍 (天耀邨)","天水围 (天耀邨)","Tin Shui Wai (Tin Yiu Estate)","深圳灣口岸","深圳湾口岸","Shenzhen Bay Port","http://www.nlb.com.hk/route?q=B2X","http://www.nlb.com.hk/route?q=B2X","http://www.nlb.com.hk/route?q=B2X",11.3000,"06/18/23 00:00:00"
8196,"KMB",,"88X","88X","88X",1,"T",1,5.5000000000000000e+01,"穗禾苑","穗禾苑","SUI WO COURT","平田(平田方向經觀塘繞道，火炭方向經觀塘道)","平田(平田方向经观塘绕道，火炭方向经观塘道)","PING TIN (via Kwun Tong Bypass on journey to Ping Tin and via Kwun Tong Road on journey to Fo Tan)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=88X&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=88X&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=88X&lang=en",11.6000,"01/02/25 00:00:00"
8197,"KMB",,"82C","82C","82C",1,"T",1,2.9000000000000000e+01,"廣源","广源","KWONG YUEN","香港科學園","香港科学园","HONG KONG SCIENCE PARK","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=82C&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=82C&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=82C&lang=en",8.3000,"06/21/24 00:00:00"
8198,"KMB",,"287X","287X","287X",1,"R",0,5.1000000000000000e+01,"水泉澳","水泉澳","SHUI CHUEN O","佐敦(循環線)","佐敦(循环线)","JORDAN (CIRCULAR)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=287X&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=287X&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=287X&lang=en",8.1000,"12/06/24 00:00:00"
8199,"KMB",,"T270","T270","T270",1,"T",1,6.2000000000000000e+01,"粉嶺(祥華)","粉岭(祥华)","FANLING (CHEUNG WAH)","尖沙咀東(麼地道)","尖沙咀东(麽地道)","TSIM SHA TSUI EAST (MODY ROAD)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=T270&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=T270&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=T270&lang=en",18.0000,"06/18/23 00:00:00"
